0,150,0.00
10,150,11.25
20,150,51.56
31,150,111.56
41,150,184.69
53,150,267.19
64,150,354.38
74,150,445.31
86,150,540.00
96,150,637.50
107,150,736.88
118,150,836.25
129,150,936.56
140,150,1038.75
151,150,1140.94
162,150,1245.00
173,150,1348.13
184,150,1450.31
195,150,1554.38
206,150,1658.44
217,150,1761.56
228,150,1863.75
239,150,1968.75
250,150,2071.87
261,150,2174.06
272,150,2279.06
283,150,2382.19
293,150,2486.25
305,150,2589.37
316,150,2693.44
327,150,2798.44
337,150,2902.50
349,150,3005.62
360,150,3109.69
371,150,3212.81
381,150,3315.94
393,150,3420.00
404,150,3522.19
415,150,3625.31
425,150,3729.37
437,150,3833.44
448,150,3936.56
458,150,4040.62
470,150,4144.69
481,150,4248.75
492,150,4351.87
502,150,4456.87
514,150,4560.00
525,150,4664.06
536,150,4767.19
546,150,4871.25
558,150,4975.31
569,150,5079.37
580,150,5181.56
590,150,5285.62
602,150,5388.75
613,150,5492.81
624,150,5596.87
634,150,5700.94
646,150,5804.06
657,150,5908.12
668,150,6011.25
678,150,6115.31
690,150,6219.37
701,150,6324.37
711,150,6428.44
722,150,6532.50
734,150,6637.50
745,150,6740.62
755,150,6845.62
766,150,6948.75
778,150,7052.81
789,150,7156.87
799,150,7260.00
811,150,7364.06
822,150,7467.19
833,150,7572.19
843,150,7675.31
855,150,7778.44
866,150,7882.50
877,150,7986.56
887,150,8090.62
899,150,8194.69
910,150,8298.75
921,150,8400.94
931,150,8505.94
943,150,8608.12
954,150,8711.25
964,150,8815.31
975,150,8918.44
987,150,9021.56
998,150,9124.69
1008,0,9227.81
1019,0,9329.06
1031,0,9427.50
1041,0,9525.00
1052,0,9619.69
1063,0,9713.44
1074,0,9805.31
1085,0,9895.31
1096,0,9984.37
1106,0,10071.56
1118,0,10157.81
1129,0,10242.19
1139,0,10325.62
1150,0,10407.19
1162,0,10487.81
1172,0,10565.62
1183,0,10643.44
1195,0,10718.44
1205,0,10792.50
1216,0,10863.75
1227,0,10935.00
1238,0,11004.37
1249,0,11071.87
1260,0,11138.44
1270,0,11203.12
1282,0,11266.87
1293,0,11329.69
1303,0,11389.69
1314,0,11449.69
1326,0,11507.81
1336,0,11565.00
1347,0,11620.31
1357,0,11675.62
1369,0,11728.12
1380,0,11780.62
1390,0,11830.31
1401,0,11880.00
1413,0,11927.81
1423,0,11974.69
1434,0,12019.69
1445,0,12064.69
1456,0,12106.87
1467,0,12149.06
1477,0,12189.37
1488,0,12228.75
1500,0,12266.25
1510,0,12302.81
1521,0,12338.44
1532,0,12373.12
1543,0,12405.94
1554,0,12437.81
1564,0,12467.81
1575,0,12497.81
1587,0,12525.94
1597,0,12554.06
1608,0,12579.37
1618,0,12604.69
1630,0,12628.12
1641,0,12651.56
1651,0,12673.12
1662,0,12692.81
1673,0,12713.44
1684,0,12732.19
1695,0,12750.00
1705,0,12766.87
1717,0,12782.81
1728,0,12797.81
1738,0,12811.87
1750,0,12825.00
1760,0,12836.25
1771,0,12848.44
1781,0,12858.75
1793,0,12868.12
1804,0,12876.56
1814,0,12884.06
1825,0,12891.56
1836,0,12898.12
1847,0,12903.75
1858,0,12908.44
1868,0,12912.19
1880,0,12915.00
1890,0,12915.94
1901,0,12915.00
1912,0,12912.19
1923,0,12910.31
1934,0,12911.25
1944,0,12913.12
1955,0,12913.12
1967,0,12912.19
1977,0,12912.19
1988,0,12911.25
1998,0,12911.25
2010,200,12911.25
2021,200,12911.25
2031,200,12929.06
2042,200,12981.56
2054,200,13061.25
2065,200,13159.69
2075,200,13269.37
2086,200,13388.44
2098,200,13513.12
2109,200,13643.44
2120,200,13777.50
2131,200,13913.44
2143,200,14052.19
2154,200,14189.06
2165,200,14327.81
2176,200,14466.56
2187,200,14605.31
2198,200,14745.00
2209,200,14884.69
2221,200,15024.37
2232,200,15164.06
2243,200,15305.62
2254,200,15445.31
2266,200,15585.94
2276,200,15725.62
2287,200,15866.25
2298,200,16006.87
2310,200,16147.50
2321,200,16289.06
2332,200,16429.69
2343,200,16570.31
2355,200,16711.88
2366,200,16852.50
2377,200,16994.06
2388,200,17135.63
2399,200,17275.31
2410,200,17416.88
2421,200,17558.44
2433,200,17699.06
2444,200,17840.63
2455,200,17980.31
2466,200,18120.94
2478,200,18261.56
2489,200,18401.25
2500,200,18541.88
2510,200,18682.50
2522,200,18823.13
2533,200,18961.88
2544,200,19102.50
2555,200,19243.13
2567,200,19383.75
2578,200,19523.44
2589,200,19662.19
2600,200,19802.81
2612,200,19941.56
2622,200,20083.13
2633,200,20223.75
2644,200,20364.38
2656,200,20504.06
2667,200,20645.63
2678,200,20787.19
2690,200,20926.88
2701,200,21065.63
2712,200,21204.38
2723,200,21342.19
2734,200,21480.94
2745,200,21619.69
2756,200,21759.38
2767,200,21898.13
2779,200,22037.81
2790,200,22178.44
2801,200,22317.19
2812,200,22456.88
2824,200,22595.63
2835,200,22735.31
2845,200,22875.00
2856,200,23014.69
2868,200,23154.38
2879,200,23294.06
2890,200,23433.75
2902,200,23575.31
2913,200,23715.94
2924,200,23857.50
2935,200,23999.06
2947,200,24138.75
2957,200,24281.25
2968,200,24420.00
2979,200,24559.69
2991,200,24700.31
3002,200,24839.06
3013,0,24978.75
3024,0,25117.50
3036,0,25253.44
3046,0,25386.56
3057,0,25517.81
3068,0,25646.25
3079,0,25773.75
3090,0,25898.44
3101,0,26022.19
3112,0,26144.06
3123,0,26263.13
3134,0,26380.31
3145,0,26496.56
3156,0,26609.06
3167,0,26721.56
3178,0,26831.25
3189,0,26938.13
3200,0,27045.00
3211,0,27149.06
3222,0,27252.19
3233,0,27352.50
3244,0,27451.88
3255,0,27548.44
3266,0,27644.06
3276,0,27737.81
3288,0,27829.69
3299,0,27920.63
3309,0,28008.75
3320,0,28095.00
3332,0,28180.31
3343,0,28263.75
3353,0,28346.25
3364,0,28425.00
3376,0,28503.75
3386,0,28578.75
3397,0,28654.69
3408,0,28727.81
3419,0,28798.13
3430,0,28867.50
3441,0,28935.94
3451,0,29002.50
3463,0,29067.19
3474,0,29130.94
3484,0,29192.81
3495,0,29253.75
3507,0,29311.88
3517,0,29369.06
3528,0,29425.31
3538,0,29478.75
3550,0,29532.19
3561,0,29581.88
3571,0,29632.50
3582,0,29680.31
3594,0,29727.19
3604,0,29772.19
3615,0,29816.25
3627,0,29859.38
3637,0,29900.63
3648,0,29940.94
3658,0,29980.31
3670,0,30017.81
3681,0,30054.38
3691,0,30090.94
3702,0,30124.69
3714,0,30157.50
3724,0,30189.38
3735,0,30220.31
3745,0,30250.31
3757,0,30278.44
3768,0,30305.63
3778,0,30330.94
3789,0,30357.19
3800,0,30381.56
3811,0,30404.06
3822,0,30425.63
3832,0,30447.19
3844,0,30467.81
3855,0,30485.63
3865,0,30504.38
3876,0,30521.25
3887,0,30537.19
3898,0,30552.19
3909,0,30567.19
3919,0,30579.38
3931,0,30591.56
3941,0,30602.81
3952,0,30613.13
3963,0,30621.56
3974,0,30630.94
3985,0,30637.50
3995,0,30644.06
4006,0,30648.75
