timestamp,x0,x1,x2,x3,x4,x5,x6,x7,x8
0.039537906646728516,-7.0578701381408475,-0.8922064085890629,0.005455122438515509,-7.485801700208013,0.09109625449693398,-0.15153656427192191,-0.012304604701668425,-0.21620594148596975,-0.0011800324889979796
0.04347586631774902,-8.355193229846721,-0.9557903905385556,0.007951463709031083,-8.34669206211751,0.10881395912602007,-0.20324486872256667,-0.013984349304458446,-0.28482064734234325,-0.0013044261456199304
0.047393083572387695,-8.92490668034844,-0.9817621584471098,0.010370443776051654,-8.688792390420812,0.11247263613469903,-0.23521280274241838,-0.014727249113517379,-0.3191706440774246,-0.001452965361153422
0.05129098892211914,-9.243807292421362,-0.993859143094115,0.01186757038176558,-8.884596195516801,0.11869185001911249,-0.2546344920893486,-0.014987993708772861,-0.34053026144961496,-0.0005699631744013183
0.05525398254394531,-9.443399619992462,-0.999663239975271,0.010811451984291556,-8.995751359977815,0.11621334403056613,-0.26633655797317835,-0.015181398679695686,-0.35458056085931355,-0.0010695164973613422
0.05918407440185547,-9.572091163229537,-1.0007031453916917,0.011023330106230125,-9.068536613341482,0.1179180656043799,-0.2764721513659493,-0.015189581348759314,-0.3648040973637327,-0.0010392980235090572
0.06313896179199219,-9.654541446092773,-1.001220972308221,0.011179744381035459,-9.121369080544063,0.10733412388761938,-0.27149252217992326,-0.015023144970427272,-0.3721850933462735,-0.0011854202545188341
0.06704497337341309,-9.708870284218067,-1.001233861113355,0.011471452807686161,-9.148250979708092,0.11826794482008075,-0.27125750248503716,-0.015128440104860134,-0.3779887654810899,-0.0011294010531021452
0.07100105285644531,-9.744958613608038,-1.0044253562207215,0.013944647205677514,-9.165445143573194,0.11320271990214534,-0.2674780993075196,-0.015343617271269174,-0.3824530635177474,-0.0008872210937953075
0.07494401931762695,-9.770762431158113,-1.0060148869180427,0.015823798407698,-9.173831239869914,0.10681146782088322,-0.26268878194510625,-0.01543372925114528,-0.38583681624510485,-0.0005132813660583398
0.0788729190826416,-9.7843545879457,-1.008398218608258,0.015822651894163667,-9.17190587506854,0.1119539080901032,-0.2607667862797203,-0.015361838471877555,-0.38821376160907983,-0.00046572685385250386
0.08278894424438477,-9.79340662416338,-1.009098140434844,0.015191235473567852,-9.172556049230817,0.11197535833764975,-0.2627973676563517,-0.015330941876996422,-0.38973896188042056,-0.000572252011656756
0.08675503730773926,-9.80033252257553,-1.0094467432167344,0.014708359335833343,-9.156813535545338,0.1125083233697766,-0.2697271803441392,-0.0154880881434015,-0.3908139502530373,-0.0008595062768252821
0.09070205688476562,-9.805924043896187,-1.009374359016748,0.014224916094234907,-9.140180169596235,0.11073683297861077,-0.2787903788463611,-0.015933832432370315,-0.39104849209841414,-0.0012509074492044095
0.09461808204650879,-9.809648696976215,-1.0355596680372832,0.01391194972835414,-9.150110873228833,0.12054383036703456,-0.2785291631979256,-0.016032196887795815,-0.39206144173770724,-0.0007219431055701974
0.0985560417175293,-9.811966787217722,-1.0172322552471222,0.013672295376489885,-9.121894126494457,0.1200030153438316,-0.28575455651709564,-0.01641290751871998,-0.39227930440502573,-0.0014836634115145196
